mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count,production_lag_1,production_rolling_7,equipment_utilization,downtime_ratio,blast_completion_rate,blast_delay_ratio,day_of_year
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2017-08-01,2017,8,5207.2,4734.5,-472.7,90.92,9,6,20.5,39.7,1,7,7,0.0,0,55,3,228.0,8.0,37.0,8915.6,218.8,28.1,0.55,2.4,1.3,8.4,10.3,372,4275.9,4729.3,5207.2,0,472.7,9.08,1,7.49,71.1,0,4834.8,104.69,108.9,Active,0,1,1,54.1,6,4275.9,6259.5142857142855,0.6666666666666666,2.5625,1.0,0.0,213
MOIL-05,Chikla,Maharashtra,Bhandara,2017-09-01,2017,9,6735.5,6379.2,-356.3,94.71,9,7,18.9,46.0,1,14,14,0.0,0,160,4,231.2,8.0,38.94,14489.1,159.4,27.5,0.549,4.7,2.4,5.8,5.0,395,5021.2,5516.7,6735.5,0,356.3,5.29,1,8.08,87.2,0,6510.3,104.93,98.1,Active,0,1,1,62.9,9,5021.2,6707.7,0.7777777777777778,2.3625,1.0,0.0,244
MOIL-02,Gumgaon,Maharashtra,Nagpur,2017-09-01,2017,9,6735.5,6158.3,-577.2,91.43,9,7,35.1,49.0,4,12,12,0.0,0,195,4,231.2,8.0,37.93,12128.7,158.0,28.3,0.546,4.0,2.3,7.1,4.9,378,5378.1,5442.8,6735.5,0,577.2,8.57,1,5.79,85.2,0,5760.1,106.19,0.0,Active,0,1,1,67.3,7,5378.1,6690.057142857143,0.7777777777777778,4.3875,1.0,0.0,244
MOIL-04,Munsar,Maharashtra,Bhandara,2017-09-01,2017,9,7577.4,6552.4,-1025.0,86.47,10,8,44.2,40.9,6,16,15,4.6,1,180,4,231.2,8.0,39.14,14928.1,164.7,28.0,0.55,3.9,2.4,5.3,2.3,415,6296.7,6136.4,7577.4,0,1025.0,13.53,1,6.35,77.2,0,6848.2,107.08,263.5,Active,0,1,1,64.7,7,6296.7,7857.371428571429,0.8,5.525,0.9375,0.575,244
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2017-09-01,2017,9,5874.8,5192.6,-682.2,88.39,9,6,25.5,48.2,3,7,6,4.0,1,55,3,230.4,8.0,40.55,11372.8,175.5,27.2,0.55,3.1,2.1,4.7,5.9,350,4734.5,4734.3,5874.8,0,682.2,11.61,1,9.62,68.8,0,5090.2,102.98,0.0,Active,0,1,1,61.4,7,4734.5,5942.742857142858,0.6666666666666666,3.1875,0.8571428571428571,0.5,244
MOIL-01,Beldongri,Maharashtra,Nagpur,2017-09-01,2017,9,7577.4,7129.2,-448.2,94.08,10,8,10.7,47.1,0,16,16,0.0,0,210,4,231.2,8.0,37.88,16361.0,160.1,27.8,0.546,4.4,1.7,5.6,2.4,413,5743.6,6294.1,7577.4,0,448.2,5.91,1,6.46,76.7,0,6893.7,109.97,0.0,Active,0,1,1,64.6,8,5743.6,7652.828571428571,0.8,1.3375,1.0,0.0,244
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2017-09-01,2017,9,8392.6,7490.7,-901.9,89.25,10,7,23.8,40.9,2,8,6,9.5,2,65,4,229.6,8.0,39.14,16210.6,192.5,27.4,0.55,3.5,2.4,8.1,5.1,450,6474.6,6656.7,8392.6,0,901.9,10.75,1,7.66,71.8,0,7530.0,110.59,40.4,Active,0,1,1,57.6,6,6474.6,8488.785714285714,0.7,2.975,0.75,1.1875,244
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2017-09-01,2017,9,10103.2,9436.6,-666.6,93.4,11,9,18.8,46.4,1,13,13,0.0,0,220,4,231.2,8.0,40.52,17274.8,168.6,27.5,0.55,3.7,1.1,8.2,6.9,494,7810.2,8183.7,10103.2,0,666.6,6.6,1,8.23,85.7,0,9506.6,109.35,73.7,Active,0,1,1,58.7,8,7810.2,10103.942857142856,0.8181818181818182,2.35,1.0,0.0,244
MOIL-03,Kandri,Maharashtra,Nagpur,2017-09-01,2017,9,8419.4,7860.6,-558.8,93.36,10,9,13.9,49.7,1,13,13,0.0,0,245,4,232.0,8.0,41.29,17494.2,147.2,28.0,0.521,3.4,1.7,4.4,6.6,446,6872.8,6969.7,8419.4,0,558.8,6.64,1,6.49,64.5,0,6863.2,102.0,0.0,Active,0,1,1,64.1,9,6872.8,8582.971428571429,0.9,1.7375,1.0,0.0,244
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2017-09-01,2017,9,4196.3,3874.6,-321.7,92.33,8,6,27.0,41.8,2,8,6,7.7,2,60,3,230.4,8.0,36.81,6895.8,181.5,27.7,0.55,0.9,0.5,5.3,5.2,301,3172.6,3370.8,4196.3,0,321.7,7.67,1,8.23,72.5,0,3537.1,106.57,0.0,Active,0,1,1,64.0,7,3172.6,4280.542857142857,0.75,3.375,0.75,0.9625,244
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2017-09-01,2017,9,18522.6,17424.5,-1098.1,94.07,15,13,16.8,55.2,1,19,18,5.0,1,383,6,231.2,8.0,38.87,36657.2,170.8,27.2,0.55,2.6,1.1,6.7,7.6,746,15464.2,15879.4,18522.6,0,1098.1,5.93,1,8.21,65.9,0,18120.0,108.42,389.8,Active,0,1,1,58.4,7,15464.2,19336.942857142858,0.8666666666666667,2.1,0.9473684210526315,0.625,244
MOIL-04,Munsar,Maharashtra,Bhandara,2017-10-01,2017,10,8782.9,8853.6,70.7,100.8,10,9,2.8,41.1,0,12,12,0.0,0,180,5,237.6,8.0,40.06,18733.9,42.6,26.8,0.257,2.8,1.8,3.8,0.9,404,6552.4,7234.2,8782.9,1,0.0,0.0,0,5.17,87.8,0,8297.6,108.52,0.0,Active,0,1,0,79.3,10,6552.4,7457.771428571429,0.9,0.35,1.0,0.0,274
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2017-10-01,2017,10,4863.9,4621.0,-242.9,95.01,8,8,14.9,38.0,2,5,5,0.0,0,60,4,237.6,8.0,38.06,9010.5,43.2,27.7,0.257,0.6,0.3,2.4,2.3,309,3874.6,3889.4,4863.9,0,242.9,4.99,0,3.83,79.0,0,4058.4,110.58,0.0,Active,0,1,0,78.0,9,3874.6,4091.4571428571426,1.0,1.8625,1.0,0.0,274
MOIL-05,Chikla,Maharashtra,Bhandara,2017-10-01,2017,10,7807.0,7596.1,-210.9,97.3,9,8,16.7,45.0,2,12,12,0.0,0,160,5,238.4,8.0,35.12,16032.6,37.2,26.5,0.26,2.3,1.4,3.7,1.2,389,6379.2,6332.2,7807.0,0,210.9,2.7,0,4.34,82.9,0,7003.9,105.39,0.0,Active,0,1,0,80.0,10,6379.2,6447.414285714285,0.8888888888888888,2.0875,1.0,0.0,274
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2017-10-01,2017,10,9727.8,9302.4,-425.4,95.63,10,10,8.6,43.6,1,8,8,0.0,0,65,5,237.6,8.0,38.64,20755.5,43.8,27.4,0.253,0.6,0.2,4.0,3.1,445,7490.7,7755.9,9727.8,0,425.4,4.37,0,4.38,89.4,0,9431.4,114.35,75.2,Active,0,1,0,81.5,8,7490.7,8106.371428571429,1.0,1.075,1.0,0.0,274
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2017-10-01,2017,10,11710.6,11056.3,-654.3,94.41,11,10,26.6,53.0,3,16,16,0.0,0,220,5,236.8,8.0,40.12,18965.0,54.6,26.3,0.29,2.3,1.5,6.0,2.3,484,9436.6,9434.4,11710.6,0,654.3,5.59,1,5.12,70.1,0,10363.2,108.63,0.0,Active,0,1,0,78.3,10,9436.6,9764.285714285714,0.9090909090909091,3.325,1.0,0.0,274
MOIL-02,Gumgaon,Maharashtra,Nagpur,2017-10-01,2017,10,7807.0,7592.3,-214.7,97.25,9,8,2.6,37.8,0,11,10,5.2,1,195,5,237.6,8.0,40.14,15593.5,39.2,25.8,0.266,2.5,1.1,3.1,1.3,377,6158.3,6376.2,7807.0,0,214.7,2.75,0,3.15,89.3,0,7675.0,109.41,43.9,Active,0,1,0,76.1,10,6158.3,6449.514285714286,0.8888888888888888,0.325,0.9090909090909091,0.65,274
MOIL-01,Beldongri,Maharashtra,Nagpur,2017-10-01,2017,10,8782.9,8649.2,-133.7,98.48,10,10,9.8,39.3,1,14,14,0.0,0,210,5,237.6,8.0,37.17,16551.2,48.0,27.2,0.26,2.4,0.9,3.8,0.7,406,7129.2,7174.0,8782.9,0,133.7,1.52,0,4.91,90.7,0,8621.7,104.07,0.0,Active,0,1,0,76.0,9,7129.2,7364.4571428571435,1.0,1.225,1.0,0.0,274
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2017-10-01,2017,10,21469.4,20494.6,-974.8,95.46,15,15,9.4,56.7,1,18,18,0.0,0,383,7,237.6,8.0,38.89,37777.3,49.8,26.0,0.283,2.4,1.2,2.3,1.8,748,17424.5,17794.4,21469.4,0,974.8,4.54,0,2.74,85.1,0,21095.4,108.63,445.8,Active,0,1,0,83.4,9,17424.5,18578.67142857143,1.0,1.175,1.0,0.0,274
MOIL-03,Kandri,Maharashtra,Nagpur,2017-10-01,2017,10,9758.8,9625.2,-133.6,98.63,10,10,6.5,46.1,1,16,16,0.0,0,245,5,237.6,8.0,37.92,21092.7,40.6,25.8,0.246,2.7,1.4,4.8,1.1,454,7860.6,8119.5,9758.8,0,133.6,1.37,0,4.09,99.4,0,9097.9,114.84,0.0,Active,0,1,0,81.9,10,7860.6,8266.07142857143,1.0,0.8125,1.0,0.0,274
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2017-10-01,2017,10,6809.5,6478.8,-330.7,95.14,9,9,10.6,38.4,1,7,6,2.8,1,55,4,237.6,8.0,37.9,14625.5,45.6,26.9,0.255,0.5,0.3,3.5,3.3,373,5192.6,5468.6,6809.5,0,330.7,4.86,0,5.13,97.9,0,6836.8,104.05,358.6,Active,0,1,0,82.2,10,5192.6,5663.099999999999,1.0,1.325,0.8571428571428571,0.35,274
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2017-11-01,2017,11,10490.8,9576.4,-914.4,91.28,10,9,26.7,46.9,3,6,6,0.0,0,65,5,239.2,8.0,37.14,20969.0,13.8,22.6,0.186,0.2,0.1,4.8,1.9,435,9302.4,8789.8,10490.8,0,914.4,8.72,1,4.1,87.6,0,8403.9,107.41,0.0,Active,0,1,0,81.4,11,9302.4,7968.528571428571,0.9,3.3375,1.0,0.0,305
MOIL-03,Kandri,Maharashtra,Nagpur,2017-11-01,2017,11,10524.2,10503.0,-21.2,99.8,10,10,4.4,49.6,1,12,12,0.0,0,245,5,239.2,8.0,38.11,17805.7,13.3,22.7,0.176,2.2,1.0,4.7,0.2,437,9625.2,9329.6,10524.2,0,21.2,0.2,0,2.59,108.1,0,10065.2,100.67,0.0,Active,0,1,0,79.8,11,9625.2,8176.028571428571,1.0,0.55,1.0,0.0,305
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2017-11-01,2017,11,5245.4,5292.8,47.4,100.9,8,7,8.5,42.6,1,9,9,0.0,0,60,4,239.2,8.0,39.76,9703.0,13.2,23.4,0.199,0.1,0.0,1.4,2.0,303,4621.0,4596.1,5245.4,1,0.0,0.0,0,3.94,99.0,0,4625.1,106.53,0.0,Active,0,1,0,81.8,11,4621.0,4013.971428571428,0.875,1.0625,1.0,0.0,305
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2017-11-01,2017,11,23153.2,22361.1,-792.1,96.58,15,14,7.4,60.5,2,18,18,0.0,0,383,7,239.2,8.0,39.77,42059.9,15.1,23.0,0.184,2.1,0.8,2.5,0.6,750,20494.6,20093.4,23153.2,0,792.1,3.42,0,4.64,91.4,0,20753.1,112.39,0.0,Active,0,1,0,85.5,9,20494.6,18214.871428571427,0.9333333333333333,0.925,1.0,0.0,305
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2017-11-01,2017,11,7343.6,7514.3,170.7,102.33,9,9,0.9,39.1,0,9,9,0.0,0,55,4,239.2,8.0,39.04,15658.1,13.5,24.1,0.179,0.2,0.1,1.8,2.0,373,6478.8,6395.2,7343.6,1,0.0,0.0,0,2.21,96.5,0,7084.9,110.59,0.0,Active,0,1,0,80.3,10,6478.8,5597.5,1.0,0.1125,1.0,0.0,305
MOIL-05,Chikla,Maharashtra,Bhandara,2017-11-01,2017,11,8419.4,8561.5,142.1,101.69,9,8,0.9,40.3,0,12,12,0.0,0,160,5,239.2,8.0,39.22,17714.8,13.6,21.7,0.184,2.1,0.8,4.3,0.5,398,7596.1,7512.3,8419.4,1,0.0,0.0,0,4.25,97.3,0,7927.0,108.04,0.0,Active,0,1,0,83.8,9,7596.1,6357.171428571428,0.8888888888888888,0.1125,1.0,0.0,305
MOIL-02,Gumgaon,Maharashtra,Nagpur,2017-11-01,2017,11,8419.4,8276.8,-142.6,98.31,9,9,0.7,46.7,0,11,11,0.0,0,195,5,239.2,8.0,39.29,18155.1,10.2,23.9,0.164,2.1,0.9,5.2,0.4,377,7592.3,7342.5,8419.4,0,142.6,1.69,0,5.13,102.3,0,8766.0,106.7,409.3,Active,0,1,0,81.4,9,7592.3,6374.0,1.0,0.0875,1.0,0.0,305
MOIL-01,Beldongri,Maharashtra,Nagpur,2017-11-01,2017,11,9471.8,9222.4,-249.4,97.37,10,9,1.0,40.1,0,15,15,0.0,0,210,5,239.2,8.0,39.15,19855.6,15.0,23.0,0.181,2.2,0.7,4.9,0.3,409,8649.2,8333.6,9471.8,0,249.4,2.63,0,3.54,91.9,0,9768.7,110.73,400.3,Active,0,1,0,85.1,11,8649.2,7368.5142857142855,0.9,0.125,1.0,0.0,305
MOIL-04,Munsar,Maharashtra,Bhandara,2017-11-01,2017,11,9471.8,9236.9,-234.9,97.52,10,10,10.3,48.1,3,16,16,0.0,0,180,5,239.2,8.0,39.12,19774.0,15.7,22.9,0.2,2.2,1.1,4.8,0.5,403,8853.6,8214.3,9471.8,0,234.9,2.48,0,3.23,106.3,0,8796.6,110.91,0.0,Active,0,1,0,78.7,9,8853.6,7370.8,1.0,1.2875,1.0,0.0,305
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2017-11-01,2017,11,12629.0,12749.9,120.9,100.96,11,11,5.2,50.3,1,16,16,0.0,0,220,5,239.2,8.0,39.67,25844.9,15.5,23.4,0.171,2.3,1.1,1.5,0.4,495,11056.3,11080.9,12629.0,1,0.0,0.0,0,3.82,86.2,0,11455.9,111.74,0.0,Active,0,1,0,85.1,11,11056.3,9592.785714285714,1.0,0.65,1.0,0.0,305
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2017-12-01,2017,12,10395.4,9863.1,-532.3,94.88,10,10,19.8,47.7,4,10,10,0.0,0,65,5,240.0,8.0,39.64,21967.8,5.0,20.4,0.173,0.1,0.1,4.8,1.6,443,9576.4,9580.6,10395.4,0,532.3,5.12,1,3.38,94.5,0,9041.0,113.93,0.0,Active,0,1,0,88.2,9,9576.4,7927.328571428571,1.0,2.475,1.0,0.0,335
MOIL-01,Beldongri,Maharashtra,Nagpur,2017-12-01,2017,12,9385.7,8920.9,-464.8,95.05,10,9,8.2,50.4,1,12,12,0.0,0,210,5,240.0,8.0,38.67,15974.1,4.6,20.4,0.169,2.0,1.3,1.8,0.1,426,9222.4,8930.8,9385.7,0,464.8,4.95,0,4.74,97.3,0,8817.5,107.83,0.0,Active,0,1,0,84.6,11,9222.4,7411.5142857142855,0.9,1.025,1.0,0.0,335
MOIL-04,Munsar,Maharashtra,Bhandara,2017-12-01,2017,12,9385.7,9249.9,-135.8,98.55,10,9,0.4,43.2,0,12,12,0.0,0,180,5,240.0,8.0,39.79,19399.5,5.6,19.8,0.18,2.1,0.8,3.4,0.2,402,9236.9,9113.5,9385.7,0,135.8,1.45,0,4.25,97.1,0,8756.5,108.81,0.0,Active,0,1,0,85.8,10,9236.9,7434.642857142857,0.9,0.05,1.0,0.0,335
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2017-12-01,2017,12,7276.8,7135.2,-141.6,98.05,9,9,0.3,46.9,0,9,9,0.0,0,55,4,240.0,8.0,36.58,13316.2,4.9,21.0,0.166,0.1,0.1,3.5,1.6,358,7514.3,7042.8,7276.8,0,141.6,1.95,0,4.37,99.0,0,7247.6,104.19,77.3,Active,0,1,0,87.8,10,7514.3,5695.114285714286,1.0,0.0375,1.0,0.0,335
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2017-12-01,2017,12,12514.2,12274.7,-239.5,98.09,11,10,13.9,45.1,2,13,13,0.0,0,220,5,240.0,8.0,39.95,25590.7,4.9,20.8,0.167,2.1,0.9,4.2,0.1,482,12749.9,12027.0,12514.2,0,239.5,1.91,0,3.45,101.8,0,11625.3,107.88,0.0,Active,0,1,0,83.4,10,12749.9,9781.085714285715,0.9090909090909091,1.7375,1.0,0.0,335
MOIL-02,Gumgaon,Maharashtra,Nagpur,2017-12-01,2017,12,8342.8,8165.6,-177.2,97.88,9,8,0.3,37.4,0,11,11,0.0,0,195,5,240.0,8.0,39.74,14092.2,4.4,20.2,0.162,2.1,1.2,2.2,0.2,397,8276.8,8011.6,8342.8,0,177.2,2.12,0,3.94,105.3,0,8262.6,103.17,95.9,Active,0,1,0,84.6,9,8276.8,6494.428571428572,0.8888888888888888,0.0375,1.0,0.0,335
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2017-12-01,2017,12,22942.8,22052.2,-890.6,96.12,15,15,8.0,53.2,1,18,18,0.0,0,383,7,240.0,8.0,39.48,37551.4,5.6,20.7,0.162,2.1,1.0,2.4,0.2,761,22361.1,21636.0,22942.8,0,890.6,3.88,0,5.16,108.4,0,19783.0,106.97,0.0,Active,0,1,0,87.8,9,22361.1,18310.428571428572,1.0,1.0,1.0,0.0,335
MOIL-03,Kandri,Maharashtra,Nagpur,2017-12-01,2017,12,10428.5,10209.0,-219.5,97.89,10,10,0.4,51.3,0,15,15,0.0,0,245,5,240.0,8.0,37.91,20410.1,5.5,19.7,0.175,2.1,1.3,1.8,0.1,434,10503.0,10112.4,10428.5,0,219.5,2.1,0,3.61,100.8,0,9566.3,111.01,0.0,Active,0,1,0,81.4,10,10503.0,8274.371428571429,1.0,0.05,1.0,0.0,335
MOIL-05,Chikla,Maharashtra,Bhandara,2017-12-01,2017,12,8342.8,8375.7,32.9,100.39,9,9,6.4,46.9,1,12,12,0.0,0,160,5,240.0,8.0,37.55,17516.8,5.4,20.0,0.152,2.1,1.0,1.8,0.2,390,8561.5,8177.8,8342.8,1,0.0,0.0,0,4.59,102.3,0,7575.7,102.85,0.0,Active,0,1,0,88.3,11,8561.5,6462.1285714285705,1.0,0.8,1.0,0.0,335
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2017-12-01,2017,12,5197.7,5393.8,196.1,103.77,8,8,0.3,35.4,0,6,6,0.0,0,60,4,240.0,8.0,37.32,10431.7,4.5,20.2,0.165,0.0,0.0,1.6,1.6,310,5292.8,5102.5,5197.7,1,0.0,0.0,0,4.18,98.1,0,4843.0,109.3,0.0,Active,0,1,0,85.2,9,5292.8,4080.3142857142857,1.0,0.0375,1.0,0.0,335
MOIL-05,Chikla,Maharashtra,Bhandara,2018-01-01,2018,1,8743.7,8013.3,-730.4,91.65,9,9,17.1,43.8,3,15,15,0.0,0,160,5,239.2,8.0,38.08,17629.9,14.3,21.5,0.185,2.1,1.0,3.5,0.6,375,8375.7,8316.8,8743.7,0,730.4,8.35,1,5.34,87.2,0,8063.6,115.6,26.4,Active,0,1,0,84.5,10,8375.7,6632.285714285715,1.0,2.1375,1.0,0.0,1
MOIL-02,Gumgaon,Maharashtra,Nagpur,2018-01-01,2018,1,8743.7,8612.2,-131.5,98.5,9,8,0.7,42.7,0,14,14,0.0,0,195,5,239.2,8.0,40.51,17783.5,10.5,21.8,0.189,2.0,1.3,3.1,0.4,384,8165.6,8351.5,8743.7,0,131.5,1.5,0,5.08,92.3,0,8358.3,115.57,0.0,Active,0,1,0,84.5,10,8165.6,6620.671428571428,0.8888888888888888,0.0875,1.0,0.0,1
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2018-01-01,2018,1,5438.9,5378.3,-60.6,98.89,8,8,8.5,35.6,1,6,6,0.0,0,60,4,239.2,8.0,38.13,11024.2,12.9,21.5,0.165,0.2,0.1,2.0,2.0,315,5393.8,5355.0,5438.9,0,60.6,1.11,0,4.13,92.7,0,5726.7,118.18,341.6,Active,0,1,0,79.4,10,5393.8,4177.685714285714,1.0,1.0625,1.0,0.0,1
MOIL-04,Munsar,Maharashtra,Bhandara,2018-01-01,2018,1,9836.6,9703.8,-132.8,98.65,10,9,9.2,44.6,1,15,15,0.0,0,180,5,239.2,8.0,39.33,16781.2,10.4,21.0,0.169,2.2,1.1,5.0,0.4,427,9249.9,9396.9,9836.6,0,132.8,1.35,0,3.82,99.9,0,10267.4,108.72,637.7,Active,0,1,0,84.4,10,9249.9,7510.714285714285,0.9,1.15,1.0,0.0,1
MOIL-01,Beldongri,Maharashtra,Nagpur,2018-01-01,2018,1,9836.6,9356.8,-479.8,95.12,10,9,6.4,48.6,1,15,15,0.0,0,210,5,239.2,8.0,38.28,20610.1,11.9,21.4,0.188,2.1,0.8,3.2,0.3,420,8920.9,9166.7,9836.6,0,479.8,4.88,0,4.26,110.8,0,9714.1,120.72,408.4,Active,0,1,0,84.6,11,8920.9,7488.285714285715,0.9,0.8,1.0,0.0,1
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2018-01-01,2018,1,24045.1,24169.5,124.4,100.52,15,14,0.6,52.8,0,21,21,0.0,0,383,7,239.2,8.0,39.89,43453.3,8.7,20.5,0.176,2.1,1.1,1.5,0.1,744,22052.2,22860.9,24045.1,1,0.0,0.0,0,4.97,99.9,0,21814.1,110.74,0.0,Active,0,1,0,80.8,11,22052.2,18524.114285714288,0.9333333333333333,0.075,1.0,0.0,1
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2018-01-01,2018,1,13115.5,12882.7,-232.8,98.22,11,10,0.9,52.6,0,15,15,0.0,0,220,5,239.2,8.0,39.29,26763.1,13.6,22.3,0.195,2.1,1.4,4.5,0.6,489,12274.7,12635.8,13115.5,0,232.8,1.77,0,3.29,94.7,0,13206.8,114.46,189.8,Active,0,1,0,83.7,11,12274.7,9944.57142857143,0.9090909090909091,0.1125,1.0,0.0,1
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2018-01-01,2018,1,7614.4,7704.8,90.4,101.19,9,8,0.6,49.1,0,7,7,0.0,0,55,4,239.2,8.0,38.78,13029.0,8.9,20.4,0.18,0.1,0.0,2.0,1.7,349,7135.2,7451.4,7614.4,1,0.0,0.0,0,3.23,98.6,0,7874.3,114.04,176.2,Active,0,1,0,81.5,9,7135.2,5786.957142857143,0.8888888888888888,0.075,1.0,0.0,1
MOIL-03,Kandri,Maharashtra,Nagpur,2018-01-01,2018,1,10929.6,10483.8,-445.8,95.92,10,9,13.1,40.9,2,15,15,0.0,0,245,5,239.2,8.0,40.49,19516.7,12.4,22.7,0.187,2.2,1.0,3.3,0.2,445,10209.0,10398.6,10929.6,0,445.8,4.08,0,3.69,95.0,0,10148.0,113.96,0.0,Active,0,1,0,78.7,9,10209.0,8411.085714285715,0.9,1.6375,1.0,0.0,1
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2018-01-01,2018,1,10877.8,10260.7,-617.1,94.33,10,10,7.2,49.3,2,10,10,0.0,0,65,5,239.2,8.0,38.62,23643.0,12.1,21.3,0.177,0.2,0.1,3.6,2.0,448,9863.1,9900.1,10877.8,0,617.1,5.67,1,4.55,86.3,0,10315.5,113.71,60.1,Active,0,1,0,78.5,11,9863.1,8029.257142857144,1.0,0.9,1.0,0.0,1
MOIL-05,Chikla,Maharashtra,Bhandara,2018-02-01,2018,2,8905.6,8476.8,-428.8,95.19,9,9,8.4,44.7,1,14,14,0.0,0,160,5,239.2,8.0,38.18,18818.8,17.9,24.5,0.207,2.2,0.8,4.3,0.3,401,8013.3,8288.6,8905.6,0,428.8,4.81,0,4.0,108.8,0,8693.7,109.56,216.8,Active,0,1,0,78.7,9,8013.3,7013.814285714287,1.0,1.05,1.0,0.0,32
MOIL-01,Beldongri,Maharashtra,Nagpur,2018-02-01,2018,2,10018.8,9500.2,-518.6,94.82,10,9,1.2,49.1,0,16,16,0.0,0,210,5,239.2,8.0,38.56,20232.1,18.3,24.4,0.183,2.4,1.1,3.2,0.5,402,9356.8,9259.3,10018.8,0,518.6,5.18,1,5.4,91.3,0,8565.0,110.43,0.0,Active,0,1,0,82.8,9,9356.8,7861.657142857142,0.9,0.15,1.0,0.0,32
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2018-02-01,2018,2,7755.4,7532.0,-223.4,97.12,9,8,7.5,38.9,1,7,7,0.0,0,55,4,239.2,8.0,38.2,15299.7,18.5,23.4,0.188,0.1,0.0,4.3,1.9,357,7704.8,7457.3,7755.4,0,223.4,2.88,0,3.55,103.5,0,6692.2,109.35,0.0,Active,0,1,0,80.8,11,7704.8,6148.014285714286,0.8888888888888888,0.9375,1.0,0.0,32
MOIL-02,Gumgaon,Maharashtra,Nagpur,2018-02-01,2018,2,8905.6,8379.0,-526.6,94.09,9,9,22.5,46.9,3,14,14,0.0,0,195,5,239.2,8.0,38.14,14269.1,18.3,24.7,0.214,2.3,1.2,3.4,0.6,391,8612.2,8385.6,8905.6,0,526.6,5.91,1,3.67,98.0,0,7890.1,115.06,0.0,Active,0,1,0,84.9,10,8612.2,6996.4857142857145,1.0,2.8125,1.0,0.0,32
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2018-02-01,2018,2,11079.2,10696.8,-382.4,96.55,10,10,6.4,48.9,1,10,10,0.0,0,65,5,239.2,8.0,38.37,18452.6,18.2,24.0,0.199,0.2,0.1,4.8,2.1,453,10260.7,10273.5,11079.2,0,382.4,3.45,0,3.05,106.9,0,10071.6,109.83,0.0,Active,0,1,0,78.6,9,10260.7,8424.685714285715,1.0,0.8,1.0,0.0,32
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2018-02-01,2018,2,5539.6,5266.3,-273.3,95.07,8,7,9.3,44.4,1,6,6,0.0,0,60,4,239.2,8.0,38.08,11981.1,16.6,24.3,0.193,0.3,0.1,3.0,2.1,321,5378.3,5346.1,5539.6,0,273.3,4.93,0,4.35,93.1,0,4760.8,117.06,0.0,Active,0,1,0,81.3,11,5378.3,4399.771428571428,0.875,1.1625,1.0,0.0,32
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2018-02-01,2018,2,13358.4,12655.6,-702.8,94.74,11,11,7.7,42.5,1,13,13,0.0,0,220,5,239.2,8.0,38.84,29193.0,20.5,24.2,0.207,2.2,1.0,4.7,0.8,483,12882.7,12604.3,13358.4,0,702.8,5.26,1,5.62,81.9,0,13570.8,118.28,953.0,Active,0,1,0,83.0,9,12882.7,10502.085714285715,1.0,0.9625,1.0,0.0,32
