mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count
MOIL-03,Kandri,Maharashtra,Nagpur,2016-08-01,2016,8,7167.5,6157.5,-1010.0,85.91,10,8,48.4,39.3,6,16,14,8.7,2,245,4,224.8,8.0,38.42,13638.0,286.1,26.2,0.55,4.4,1.9,8.7,6.8,428,5780.8,6377.1,7167.5,0,1010.0,14.09,1,8.46,58.3,0,6105.2,102.52,0.0,Active,0,1,1,48.2,5
MOIL-03,Kandri,Maharashtra,Nagpur,2016-09-01,2016,9,8086.5,7458.5,-628.0,92.23,10,8,36.6,49.9,4,14,13,2.3,1,245,4,231.2,8.0,39.5,13868.2,159.2,27.1,0.55,4.1,2.4,6.0,3.3,440,6157.5,6465.6,8086.5,0,628.0,7.77,1,7.33,87.2,0,6700.5,103.0,0.0,Active,0,1,1,65.1,8
MOIL-03,Kandri,Maharashtra,Nagpur,2016-10-01,2016,10,9372.9,8936.3,-436.6,95.34,10,9,3.1,49.4,0,15,15,0.0,0,245,5,237.6,8.0,39.29,15721.6,46.1,28.3,0.275,2.7,1.8,4.2,1.8,435,7458.5,7517.4,9372.9,0,436.6,4.66,0,4.69,90.5,0,9246.1,102.86,322.8,Active,0,1,0,82.9,9
MOIL-03,Kandri,Maharashtra,Nagpur,2016-11-01,2016,11,10108.1,9701.6,-406.5,95.98,10,9,8.8,41.8,1,14,14,0.0,0,245,5,239.2,8.0,41.5,17147.1,13.7,22.6,0.185,2.1,1.4,5.1,0.3,438,8936.3,8698.8,10108.1,0,406.5,4.02,0,3.53,106.5,0,9231.8,104.93,0.0,Active,0,1,0,78.8,9
MOIL-03,Kandri,Maharashtra,Nagpur,2016-12-01,2016,12,10016.2,9872.2,-144.0,98.56,10,9,0.4,51.8,0,15,15,0.0,0,245,5,240.0,8.0,40.52,21614.2,5.4,20.0,0.143,2.1,1.1,2.0,0.2,444,9701.6,9503.4,10016.2,0,144.0,1.44,0,5.02,95.7,0,10011.8,102.15,78.0,Active,0,1,0,83.9,11
MOIL-03,Kandri,Maharashtra,Nagpur,2017-01-01,2017,1,10332.9,10390.8,57.9,100.56,10,9,0.6,43.7,0,16,16,0.0,0,245,5,239.2,8.0,38.59,18186.4,9.5,22.0,0.183,2.1,1.3,1.5,0.1,448,9872.2,9988.2,10332.9,1,0.0,0.0,0,2.53,107.7,0,9442.6,110.82,0.0,Active,0,1,0,84.2,11
MOIL-03,Kandri,Maharashtra,Nagpur,2017-02-01,2017,2,10524.2,10078.9,-445.3,95.77,10,9,0.9,47.3,0,15,15,0.0,0,245,5,239.2,8.0,40.01,21883.2,14.1,24.0,0.189,2.1,0.7,3.6,0.6,432,10390.8,10114.0,10524.2,0,445.3,4.23,0,3.14,103.0,0,9753.5,106.57,0.0,Active,0,1,0,77.0,11
MOIL-03,Kandri,Maharashtra,Nagpur,2017-03-01,2017,3,10524.2,10255.5,-268.7,97.45,10,9,1.0,48.9,0,12,12,0.0,0,245,5,239.2,8.0,39.67,17243.1,15.3,30.4,0.186,2.2,0.9,4.4,0.3,433,10078.9,10241.7,10524.2,0,268.7,2.55,0,3.97,98.1,0,9001.8,113.17,0.0,Active,0,1,0,86.9,10
MOIL-03,Kandri,Maharashtra,Nagpur,2017-04-01,2017,4,10045.8,9814.6,-231.2,97.7,10,10,4.5,48.1,1,13,13,0.0,0,245,5,239.2,8.0,38.16,22058.8,8.4,34.2,0.177,2.1,0.8,1.4,0.3,451,10255.5,10049.7,10045.8,0,231.2,2.3,0,3.06,100.5,0,9601.4,106.44,0.0,Active,0,1,0,86.0,10
MOIL-03,Kandri,Maharashtra,Nagpur,2017-05-01,2017,5,9567.5,9252.0,-315.5,96.7,10,10,1.3,51.2,0,15,15,0.0,0,245,5,239.2,8.0,39.13,16357.8,18.8,37.2,0.223,2.1,1.4,3.2,0.5,450,9814.6,9774.0,9567.5,0,315.5,3.3,0,4.57,98.6,0,8453.2,110.32,0.0,Active,0,1,0,84.2,11
MOIL-03,Kandri,Maharashtra,Nagpur,2017-06-01,2017,6,8132.3,7631.3,-501.0,93.84,10,8,18.7,39.9,1,16,16,0.0,0,245,4,229.6,8.0,39.52,17441.9,201.1,33.8,0.55,5.0,2.2,8.0,2.7,436,9252.0,8899.3,8132.3,0,501.0,6.16,1,8.29,78.4,0,7962.2,109.53,261.5,Active,0,1,1,55.2,7
MOIL-03,Kandri,Maharashtra,Nagpur,2017-07-01,2017,7,7175.6,6175.7,-999.9,86.07,10,7,35.3,40.2,2,13,11,7.2,2,245,4,225.6,8.0,41.12,11946.9,271.0,26.7,0.55,7.3,5.0,9.7,7.2,438,7631.3,7686.3,7175.6,0,999.9,13.93,1,7.94,76.0,0,6581.8,106.68,275.3,Active,0,1,1,49.7,7
MOIL-03,Kandri,Maharashtra,Nagpur,2017-08-01,2017,8,7462.6,6872.8,-589.8,92.1,10,8,34.8,43.0,3,14,13,2.9,1,245,4,227.2,8.0,37.61,15344.2,236.8,26.8,0.55,5.5,2.9,7.8,6.2,450,6175.7,6893.3,7462.6,0,589.8,7.9,1,8.02,79.7,0,6179.9,114.46,0.0,Active,0,1,1,52.6,7
MOIL-03,Kandri,Maharashtra,Nagpur,2017-09-01,2017,9,8419.4,7860.6,-558.8,93.36,10,9,13.9,49.7,1,13,13,0.0,0,245,4,232.0,8.0,41.29,17494.2,147.2,28.0,0.521,3.4,1.7,4.4,6.6,446,6872.8,6969.7,8419.4,0,558.8,6.64,1,6.49,64.5,0,6863.2,102.0,0.0,Active,0,1,1,64.1,9
MOIL-03,Kandri,Maharashtra,Nagpur,2017-10-01,2017,10,9758.8,9625.2,-133.6,98.63,10,10,6.5,46.1,1,16,16,0.0,0,245,5,237.6,8.0,37.92,21092.7,40.6,25.8,0.246,2.7,1.4,4.8,1.1,454,7860.6,8119.5,9758.8,0,133.6,1.37,0,4.09,99.4,0,9097.9,114.84,0.0,Active,0,1,0,81.9,10
MOIL-03,Kandri,Maharashtra,Nagpur,2017-11-01,2017,11,10524.2,10503.0,-21.2,99.8,10,10,4.4,49.6,1,12,12,0.0,0,245,5,239.2,8.0,38.11,17805.7,13.3,22.7,0.176,2.2,1.0,4.7,0.2,437,9625.2,9329.6,10524.2,0,21.2,0.2,0,2.59,108.1,0,10065.2,100.67,0.0,Active,0,1,0,79.8,11
MOIL-03,Kandri,Maharashtra,Nagpur,2017-12-01,2017,12,10428.5,10209.0,-219.5,97.89,10,10,0.4,51.3,0,15,15,0.0,0,245,5,240.0,8.0,37.91,20410.1,5.5,19.7,0.175,2.1,1.3,1.8,0.1,434,10503.0,10112.4,10428.5,0,219.5,2.1,0,3.61,100.8,0,9566.3,111.01,0.0,Active,0,1,0,81.4,10
MOIL-03,Kandri,Maharashtra,Nagpur,2018-01-01,2018,1,10929.6,10483.8,-445.8,95.92,10,9,13.1,40.9,2,15,15,0.0,0,245,5,239.2,8.0,40.49,19516.7,12.4,22.7,0.187,2.2,1.0,3.3,0.2,445,10209.0,10398.6,10929.6,0,445.8,4.08,0,3.69,95.0,0,10148.0,113.96,0.0,Active,0,1,0,78.7,9
MOIL-03,Kandri,Maharashtra,Nagpur,2018-02-01,2018,2,11132.0,10790.7,-341.3,96.93,10,10,5.0,44.6,1,12,12,0.0,0,245,5,239.2,8.0,36.45,18222.6,17.7,25.9,0.192,2.3,0.8,4.6,0.6,440,10483.8,10494.5,11132.0,0,341.3,3.07,0,3.88,98.9,0,10873.5,108.75,59.1,Active,0,1,0,83.8,11
MOIL-03,Kandri,Maharashtra,Nagpur,2018-03-01,2018,3,11132.0,10653.1,-478.9,95.7,10,10,9.4,46.4,1,15,15,0.0,0,245,5,239.2,8.0,40.79,20338.4,14.2,29.5,0.206,2.3,1.1,5.1,0.5,443,10790.7,10642.5,11132.0,0,478.9,4.3,0,4.27,95.3,0,9783.5,112.56,0.0,Active,0,1,0,80.5,11
MOIL-03,Kandri,Maharashtra,Nagpur,2018-04-01,2018,4,10626.0,10401.9,-224.1,97.89,10,10,0.6,46.8,0,12,12,0.0,0,245,5,239.2,8.0,38.94,20404.8,9.0,34.9,0.161,2.1,0.9,4.4,0.3,430,10653.1,10615.2,10626.0,0,224.1,2.11,0,4.42,104.9,0,11038.7,115.68,599.8,Active,0,1,0,81.0,11
MOIL-03,Kandri,Maharashtra,Nagpur,2018-05-01,2018,5,10120.0,10186.0,66.0,100.65,10,10,5.6,50.4,1,13,13,0.0,0,245,5,239.2,8.0,37.61,18196.3,18.0,39.7,0.18,2.4,0.9,2.2,0.8,440,10401.9,10413.7,10120.0,1,0.0,0.0,0,3.65,86.0,0,10883.4,113.91,824.7,Active,0,1,0,85.5,11
MOIL-03,Kandri,Maharashtra,Nagpur,2018-06-01,2018,6,8602.0,8464.0,-138.0,98.4,10,8,22.7,41.1,2,12,12,0.0,0,245,4,229.6,8.0,38.69,15333.9,187.7,32.5,0.55,4.6,2.3,7.6,3.8,438,10186.0,9684.0,8602.0,0,138.0,1.6,0,6.6,82.5,0,7877.4,111.67,0.0,Active,0,1,1,57.9,8
MOIL-03,Kandri,Maharashtra,Nagpur,2018-07-01,2018,7,7590.0,6425.0,-1165.0,84.65,10,7,28.8,50.4,2,14,11,7.1,3,245,3,224.0,8.0,38.92,14101.9,314.4,27.7,0.55,5.0,2.8,10.4,13.6,442,8464.0,8358.3,7590.0,0,1165.0,15.35,1,10.65,60.3,0,6138.3,115.34,0.0,Active,0,1,1,51.8,7
MOIL-03,Kandri,Maharashtra,Nagpur,2018-08-01,2018,8,7893.6,6977.8,-915.8,88.4,10,8,31.7,47.6,3,14,14,0.0,0,245,4,226.4,8.0,38.65,16719.7,255.2,27.1,0.55,4.7,3.1,8.7,7.6,433,6425.0,7288.9,7893.6,0,915.8,11.6,1,9.59,81.9,0,6178.7,103.81,0.0,Active,0,1,1,52.5,8
MOIL-03,Kandri,Maharashtra,Nagpur,2018-09-01,2018,9,8905.6,8270.0,-635.6,92.86,10,9,16.4,43.7,1,13,11,8.5,2,245,4,232.8,8.0,40.37,19066.3,136.1,26.2,0.484,3.5,1.5,4.1,2.6,441,6977.8,7224.3,8905.6,0,635.6,7.14,1,6.65,95.2,0,8875.0,110.51,426.0,Active,0,1,1,66.0,9
MOIL-03,Kandri,Maharashtra,Nagpur,2018-10-01,2018,10,10322.4,9841.9,-480.5,95.35,10,9,29.0,50.7,5,12,12,0.0,0,245,5,237.6,8.0,39.11,19533.4,40.2,26.4,0.236,2.5,1.7,3.1,1.8,437,8270.0,8363.2,10322.4,0,480.5,4.65,0,3.77,96.1,0,9197.6,115.72,0.0,Active,0,1,0,75.3,8
MOIL-03,Kandri,Maharashtra,Nagpur,2018-11-01,2018,11,11132.0,10378.8,-753.2,93.23,10,9,16.4,41.9,2,13,13,0.0,0,245,5,239.2,8.0,39.24,21048.8,12.2,23.2,0.192,2.0,1.1,2.3,0.2,449,9841.9,9496.9,11132.0,0,753.2,6.77,1,3.52,88.5,0,9528.2,113.7,0.0,Active,0,1,0,77.8,10
MOIL-03,Kandri,Maharashtra,Nagpur,2018-12-01,2018,12,11030.8,10854.4,-176.4,98.4,10,9,0.3,44.3,0,12,12,0.0,0,245,5,240.0,8.0,40.04,23214.6,4.5,19.8,0.179,2.0,0.7,1.8,0.1,440,10378.8,10358.4,11030.8,0,176.4,1.6,0,4.08,110.9,0,10305.3,108.28,0.0,Active,0,1,0,84.4,11
MOIL-03,Kandri,Maharashtra,Nagpur,2019-01-01,2019,1,11344.8,11395.2,50.4,100.44,10,10,9.2,42.0,1,16,16,0.0,0,245,5,239.2,8.0,41.34,19693.8,8.4,21.6,0.162,2.1,0.7,3.8,0.2,439,10854.4,10876.1,11344.8,1,0.0,0.0,0,4.57,97.6,0,10887.6,122.55,0.0,Active,0,1,0,78.3,11
MOIL-03,Kandri,Maharashtra,Nagpur,2019-02-01,2019,2,11554.8,11301.9,-252.9,97.81,10,9,1.2,51.9,0,14,14,0.0,0,245,5,239.2,8.0,38.74,20045.9,17.9,23.6,0.194,2.1,0.6,4.3,0.7,444,11395.2,11183.8,11554.8,0,252.9,2.19,0,5.13,93.5,0,11929.9,111.67,328.1,Active,0,1,0,82.0,9
MOIL-03,Kandri,Maharashtra,Nagpur,2019-03-01,2019,3,11554.8,11241.0,-313.8,97.28,10,9,1.0,41.1,0,14,14,0.0,0,245,5,239.2,8.0,39.05,23566.0,15.2,29.5,0.202,2.1,1.0,2.0,0.4,438,11301.9,11312.7,11554.8,0,313.8,2.72,0,5.31,102.7,0,12219.3,118.68,849.9,Active,0,1,0,82.8,9
MOIL-03,Kandri,Maharashtra,Nagpur,2019-04-01,2019,4,11029.6,10750.3,-279.3,97.47,10,10,4.8,42.9,1,15,15,0.0,0,245,5,239.2,8.0,39.35,21582.3,10.6,34.4,0.19,2.1,0.9,2.5,0.2,442,11241.0,11097.7,11029.6,0,279.3,2.53,0,3.84,100.2,0,10813.6,118.19,45.8,Active,0,1,0,89.1,11
MOIL-03,Kandri,Maharashtra,Nagpur,2019-05-01,2019,5,10504.4,10516.7,12.3,100.12,10,10,1.2,44.9,0,13,13,0.0,0,245,5,239.2,8.0,38.08,19099.8,17.5,37.8,0.2,2.3,0.8,3.3,0.3,442,10750.3,10836.0,10504.4,1,0.0,0.0,0,3.99,89.7,0,10785.6,119.34,297.0,Active,0,1,0,78.7,10
MOIL-03,Kandri,Maharashtra,Nagpur,2019-06-01,2019,6,8928.7,8249.6,-679.1,92.39,10,8,20.4,42.7,2,16,16,0.0,0,245,4,231.2,8.0,39.47,17546.5,162.1,32.7,0.55,4.8,3.1,7.8,4.1,452,10516.7,9838.9,8928.7,0,679.1,7.61,1,6.53,68.7,0,7546.4,123.15,0.0,Active,0,1,1,61.5,9
MOIL-03,Kandri,Maharashtra,Nagpur,2019-07-01,2019,7,7878.3,6694.3,-1184.0,84.97,10,7,37.2,48.9,4,14,14,0.0,0,245,4,228.0,8.0,38.76,16250.4,229.3,27.9,0.55,5.6,2.6,8.0,9.7,444,8249.6,8486.9,7878.3,0,1184.0,15.03,1,7.95,65.4,0,7071.2,120.0,443.8,Active,0,1,1,56.2,8
MOIL-03,Kandri,Maharashtra,Nagpur,2019-08-01,2019,8,8193.4,7525.2,-668.2,91.84,10,9,13.4,43.9,0,14,12,9.6,2,245,4,229.6,8.0,39.62,16492.8,200.8,26.1,0.55,5.9,3.3,7.9,8.6,441,6694.3,7489.7,8193.4,0,668.2,8.16,1,7.66,81.6,0,7714.1,115.75,147.3,Active,0,1,1,60.6,8
MOIL-03,Kandri,Maharashtra,Nagpur,2019-09-01,2019,9,9243.9,9005.4,-238.5,97.42,10,8,10.1,50.3,0,15,14,4.7,1,245,4,232.0,8.0,39.66,18401.3,151.3,26.4,0.525,3.0,1.1,5.3,6.5,428,7525.2,7741.6,9243.9,0,238.5,2.58,0,5.97,73.9,0,9188.2,122.04,127.6,Active,0,1,1,68.7,8
MOIL-03,Kandri,Maharashtra,Nagpur,2019-10-01,2019,10,10714.5,10760.1,45.6,100.43,10,9,3.5,51.7,0,14,14,0.0,0,245,5,237.6,8.0,39.31,18511.5,52.5,26.0,0.282,2.9,1.0,5.3,0.9,432,9005.4,9096.9,10714.5,1,0.0,0.0,0,5.84,103.8,0,9943.4,117.03,0.0,Active,0,1,0,77.6,10
MOIL-03,Kandri,Maharashtra,Nagpur,2019-11-01,2019,11,11554.8,11413.9,-140.9,98.78,10,10,1.0,51.2,0,16,15,5.6,1,245,5,239.2,8.0,39.87,24898.9,15.3,22.8,0.18,2.1,0.8,3.3,0.6,427,10760.1,10393.1,11554.8,0,140.9,1.22,0,4.77,88.7,0,11977.4,115.86,507.5,Active,0,1,0,86.3,9
MOIL-03,Kandri,Maharashtra,Nagpur,2019-12-01,2019,12,11449.8,11273.4,-176.4,98.46,10,10,3.7,51.6,1,15,15,0.0,0,245,5,240.0,8.0,36.42,19464.0,5.5,20.2,0.172,2.1,1.0,4.6,0.1,431,11413.9,11149.1,11449.8,0,176.4,1.54,0,4.09,93.6,0,11545.6,120.07,183.9,Active,0,1,0,87.1,9
MOIL-03,Kandri,Maharashtra,Nagpur,2020-01-01,2020,1,9802.4,9729.5,-72.9,99.26,10,9,0.8,47.4,0,15,15,0.0,0,245,5,239.2,8.0,37.41,19455.3,11.9,22.8,0.174,2.0,1.0,4.4,0.4,438,11273.4,10805.6,9802.4,0,72.9,0.74,0,4.97,94.9,0,10444.3,116.75,727.4,Active,0,1,0,84.7,10
MOIL-03,Kandri,Maharashtra,Nagpur,2020-02-01,2020,2,9983.9,9424.9,-559.0,94.4,10,10,1.4,46.8,0,15,15,0.0,0,245,5,239.2,8.0,39.57,19597.0,21.5,24.8,0.194,2.4,1.4,1.8,0.3,433,9729.5,10142.6,9983.9,0,559.0,5.6,1,5.21,105.3,0,9489.3,119.04,77.2,Active,0,1,0,80.4,9
MOIL-03,Kandri,Maharashtra,Nagpur,2020-03-01,2020,3,9983.9,9729.8,-254.1,97.45,10,10,6.3,44.4,1,15,14,5.8,1,245,5,239.2,8.0,40.25,16275.0,14.9,28.8,0.172,2.2,1.3,4.3,0.3,435,9424.9,9628.1,9983.9,0,254.1,2.55,0,3.35,95.4,0,9268.1,122.48,0.0,Active,0,1,0,83.0,10
MOIL-03,Kandri,Maharashtra,Nagpur,2020-04-01,2020,4,9530.1,9397.7,-132.4,98.61,10,9,0.7,50.3,0,12,12,0.0,0,245,5,239.2,8.0,39.66,16373.5,10.6,35.6,0.166,2.1,1.3,4.3,0.2,438,9729.8,9517.5,9530.1,0,132.4,1.39,0,5.06,87.4,0,10164.6,117.27,648.1,Active,0,1,0,80.8,11
MOIL-03,Kandri,Maharashtra,Nagpur,2020-05-01,2020,5,9076.3,8942.9,-133.4,98.53,10,9,9.8,44.8,1,16,16,0.0,0,245,5,239.2,8.0,39.57,18249.9,18.1,39.0,0.202,2.3,1.4,2.6,0.7,444,9397.7,9356.8,9076.3,0,133.4,1.47,0,4.91,100.9,0,9074.5,122.62,135.9,Active,0,1,0,83.0,10
MOIL-03,Kandri,Maharashtra,Nagpur,2020-06-01,2020,6,7714.8,7107.2,-607.6,92.12,10,8,16.6,51.7,1,14,13,4.0,1,245,4,232.0,8.0,39.21,15012.5,156.8,32.4,0.55,4.4,2.8,5.7,3.9,442,8942.9,8482.6,7714.8,0,607.6,7.88,1,6.13,74.3,0,7212.0,120.06,71.6,Active,0,1,1,61.9,9
MOIL-03,Kandri,Maharashtra,Nagpur,2020-07-01,2020,7,6807.2,5832.6,-974.6,85.68,10,7,40.5,39.2,3,12,10,9.2,2,245,3,224.0,8.0,38.15,12354.2,312.2,27.6,0.55,6.8,2.5,9.5,11.1,448,7107.2,7294.2,6807.2,0,974.6,14.32,1,9.64,55.1,0,5402.8,123.97,0.0,Active,0,1,1,42.4,6
MOIL-03,Kandri,Maharashtra,Nagpur,2020-08-01,2020,8,7079.5,6068.5,-1011.0,85.72,10,8,47.5,50.4,4,12,10,9.0,2,245,4,226.4,8.0,41.1,15132.3,262.5,26.0,0.55,4.2,1.9,7.7,12.0,450,5832.6,6336.1,7079.5,0,1011.0,14.28,1,7.4,71.5,0,6653.1,120.27,460.2,Active,0,1,1,48.4,8
MOIL-03,Kandri,Maharashtra,Nagpur,2020-09-01,2020,9,7987.1,7583.9,-403.2,94.95,10,8,23.5,51.0,4,13,13,0.0,0,245,4,232.0,8.0,39.19,14428.4,156.8,26.9,0.547,5.0,3.1,5.3,2.8,452,6068.5,6495.0,7987.1,0,403.2,5.05,1,6.98,77.7,0,7056.3,121.71,0.0,Active,0,1,1,65.1,7
MOIL-03,Kandri,Maharashtra,Nagpur,2020-10-01,2020,10,9257.8,8595.7,-662.1,92.85,10,10,10.3,47.6,2,12,11,2.8,1,245,5,237.6,8.0,39.07,15843.9,48.6,27.4,0.273,2.8,1.9,4.3,0.7,454,7583.9,7416.0,9257.8,0,662.1,7.15,1,2.91,86.9,0,9084.2,132.73,543.4,Active,0,1,0,77.2,8
MOIL-03,Kandri,Maharashtra,Nagpur,2020-11-01,2020,11,9983.9,9510.3,-473.6,95.26,10,9,15.3,49.8,2,16,16,0.0,0,245,5,239.2,8.0,40.26,17807.3,13.5,23.8,0.178,2.1,1.4,2.9,0.3,435,8595.7,8563.3,9983.9,0,473.6,4.74,0,4.82,112.4,0,8909.3,126.74,0.0,Active,0,1,0,82.8,9
MOIL-03,Kandri,Maharashtra,Nagpur,2020-12-01,2020,12,9893.1,9832.4,-60.7,99.39,10,9,5.9,48.0,1,14,14,0.0,0,245,5,240.0,8.0,40.24,19722.2,5.7,19.6,0.185,2.1,1.1,4.8,0.3,425,9510.3,9312.8,9893.1,0,60.7,0.61,0,3.81,102.4,0,9689.3,123.8,0.0,Active,0,1,0,86.0,11
MOIL-03,Kandri,Maharashtra,Nagpur,2021-01-01,2021,1,10778.0,10623.9,-154.1,98.57,10,9,12.5,50.1,2,14,14,0.0,0,245,5,239.2,8.0,38.07,18057.6,13.3,21.6,0.187,2.1,1.3,4.0,0.3,431,9832.4,9988.9,10778.0,0,154.1,1.43,0,5.3,95.8,0,11646.9,144.03,893.3,Active,0,1,0,78.7,10
MOIL-03,Kandri,Maharashtra,Nagpur,2021-02-01,2021,2,10977.6,10501.5,-476.1,95.66,10,10,1.3,48.8,0,15,14,4.8,1,245,5,239.2,8.0,40.77,20677.4,19.9,24.5,0.185,2.3,1.4,2.7,0.6,435,10623.9,10319.3,10977.6,0,476.1,4.34,0,3.43,98.2,0,9863.9,138.26,0.0,Active,0,1,0,84.8,9
MOIL-03,Kandri,Maharashtra,Nagpur,2021-03-01,2021,3,10977.6,10485.2,-492.4,95.51,10,9,13.3,49.6,2,13,13,0.0,0,245,5,239.2,8.0,37.66,20815.4,11.6,28.5,0.178,2.1,0.7,2.0,0.2,425,10501.5,10536.9,10977.6,0,492.4,4.49,0,5.39,89.2,0,9678.5,139.57,0.0,Active,0,1,0,83.7,10
MOIL-03,Kandri,Maharashtra,Nagpur,2021-04-01,2021,4,10478.6,10222.6,-256.0,97.56,10,9,7.6,40.2,1,13,13,0.0,0,245,5,239.2,8.0,37.79,18925.2,10.1,34.3,0.167,2.2,0.8,3.6,0.2,426,10485.2,10403.1,10478.6,0,256.0,2.44,0,4.75,104.0,0,10668.3,140.31,420.9,Active,0,1,0,79.6,10
MOIL-03,Kandri,Maharashtra,Nagpur,2021-05-01,2021,5,9979.7,9965.3,-14.4,99.86,10,9,1.0,40.3,0,16,16,0.0,0,245,5,239.2,8.0,39.85,19138.1,15.4,38.0,0.182,2.2,1.5,3.1,0.6,428,10222.6,10224.4,9979.7,0,14.4,0.14,0,4.33,91.2,0,9528.8,129.51,0.0,Active,0,1,0,88.2,10
MOIL-03,Kandri,Maharashtra,Nagpur,2021-06-01,2021,6,8482.7,7803.3,-679.4,91.99,10,9,28.9,48.7,2,13,12,3.1,1,245,4,228.8,8.0,40.2,17091.8,212.6,31.7,0.55,3.2,1.0,5.3,7.6,432,9965.3,9330.4,8482.7,0,679.4,8.01,1,7.98,67.4,0,8322.0,132.92,364.6,Active,0,1,1,61.9,8
MOIL-03,Kandri,Maharashtra,Nagpur,2021-07-01,2021,7,7484.7,6869.9,-614.8,91.79,10,8,37.4,39.8,3,16,16,0.0,0,245,4,225.6,8.0,39.36,12468.1,263.7,27.2,0.55,4.0,1.2,8.1,3.5,450,7803.3,8212.8,7484.7,0,614.8,8.21,1,8.88,52.3,0,6311.5,138.55,0.0,Active,0,1,1,53.2,7
MOIL-03,Kandri,Maharashtra,Nagpur,2021-08-01,2021,8,7784.1,7365.4,-418.7,94.62,10,7,18.5,48.2,1,15,14,5.0,1,245,4,228.0,8.0,39.79,13381.6,230.5,26.8,0.55,5.3,1.7,7.4,8.5,432,6869.9,7346.2,7784.1,0,418.7,5.38,1,6.99,79.1,0,7473.2,136.31,109.8,Active,0,1,1,52.1,8
MOIL-03,Kandri,Maharashtra,Nagpur,2021-09-01,2021,9,8782.1,8463.1,-319.0,96.37,10,9,17.5,44.7,2,13,12,2.6,1,245,4,232.0,8.0,38.67,17337.9,145.4,27.1,0.533,3.9,1.7,5.4,5.0,438,7365.4,7566.1,8782.1,0,319.0,3.63,0,6.39,83.5,0,8376.8,142.62,0.0,Active,0,1,1,65.5,7
MOIL-03,Kandri,Maharashtra,Nagpur,2021-10-01,2021,10,10179.3,9857.4,-321.9,96.84,10,10,3.1,45.9,0,14,14,0.0,0,245,5,237.6,8.0,38.45,19033.1,46.1,26.7,0.256,2.4,1.3,3.2,0.9,450,8463.1,8562.0,10179.3,0,321.9,3.16,0,5.0,87.5,0,9414.1,137.29,0.0,Active,0,1,0,79.0,8
MOIL-03,Kandri,Maharashtra,Nagpur,2021-11-01,2021,11,10977.6,10681.3,-296.3,97.3,10,10,6.0,42.7,1,14,13,4.8,1,245,5,239.2,8.0,37.04,22485.3,13.7,24.3,0.185,2.2,0.9,1.7,0.6,437,9857.4,9667.3,10977.6,0,296.3,2.7,0,2.66,106.4,0,11489.9,137.66,685.5,Active,0,1,0,87.1,9
MOIL-03,Kandri,Maharashtra,Nagpur,2021-12-01,2021,12,10877.8,10521.6,-356.2,96.73,10,9,6.3,39.9,1,16,16,0.0,0,245,5,240.0,8.0,40.21,20435.8,5.5,20.7,0.154,2.1,1.3,2.2,0.1,431,10681.3,10353.4,10877.8,0,356.2,3.27,0,7.15,96.6,0,10164.5,140.93,0.0,Active,0,1,0,90.2,10
MOIL-03,Kandri,Maharashtra,Nagpur,2022-01-01,2022,1,12043.3,10925.5,-1117.8,90.72,10,10,0.9,45.5,0,15,15,0.0,0,245,5,239.2,8.0,38.71,19954.8,13.4,21.2,0.2,2.1,1.3,2.3,0.2,434,10521.6,10709.5,12043.3,0,1117.8,9.28,1,3.59,101.2,1,11891.8,137.29,682.1,Active,0,1,0,83.8,9
MOIL-03,Kandri,Maharashtra,Nagpur,2022-02-01,2022,2,12266.3,11718.5,-547.8,95.53,10,9,7.6,47.2,1,13,13,0.0,0,245,5,239.2,8.0,38.43,23754.5,15.2,24.4,0.182,2.2,0.9,2.1,0.3,452,10925.5,11055.2,12266.3,0,547.8,4.47,0,5.71,104.2,0,12435.9,138.42,809.6,Active,0,1,0,86.0,11
MOIL-03,Kandri,Maharashtra,Nagpur,2022-03-01,2022,3,12266.3,11969.8,-296.5,97.58,10,9,0.9,49.3,0,16,16,0.0,0,245,5,239.2,8.0,38.07,20510.2,13.4,29.4,0.178,2.1,1.3,4.6,0.5,453,11718.5,11537.9,12266.3,0,296.5,2.42,0,4.06,101.5,0,12647.1,136.78,403.5,Active,0,1,0,85.5,9
MOIL-03,Kandri,Maharashtra,Nagpur,2022-04-01,2022,4,11708.7,11141.6,-567.1,95.16,10,9,7.5,44.5,1,15,14,3.4,1,245,5,239.2,8.0,37.76,24877.6,9.2,33.5,0.192,2.1,1.1,3.8,0.3,449,11969.8,11610.0,11708.7,0,567.1,4.84,0,2.59,112.9,0,11168.2,139.12,24.1,Active,0,1,0,83.9,9
